Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Distributed and Parallel Databases","Distributed and Parallel Databases","","1 / 1993 - 40 / 2022","","","","","http://link.springer.com/journal/10619","Journal"
"Designs, Codes and Cryptography","Designs, Codes and Cryptography","","1 / 1991 - 90 / 2022","","","","","http://link.springer.com/journal/10623","Journal"
"AI & SOCIETY","AI & SOCIETY","","1 / 1987 - 37 / 2022","","","","","http://link.springer.com/journal/146","Journal"
"GSTF Journal on Aviation Technology (JAT)","GSTF Journal on Aviation Technology (JAT)","","1 / 2015 - 2 / 2015","","","","","http://link.springer.com/journal/40957","Journal"
"International Journal of Parallel Programming","International Journal of Parallel Programming","","1 / 1972 - 50 / 2022","","","","","http://link.springer.com/journal/10766","Journal"
"mUX: The Journal of Mobile User Experience","mUX: The Journal of Mobile User Experience","","1 / 2012 - 5 / 2016","","","","","http://link.springer.com/journal/13678","Journal"
"International Cybersecurity Law Review","International Cybersecurity Law Review","","1 / 2020 - 3 / 2022","","","","","http://link.springer.com/journal/43439","Journal"
"Automated Software Engineering","Automated Software Engineering","","1 / 1994 - 30 / 2023","","","","","http://link.springer.com/journal/10515","Journal"
"computational complexity","computational complexity","","1 / 1991 - 32 / 2023","","","","","http://link.springer.com/journal/37","Journal"
"Central European Journal of Computer Science","Central European Journal of Computer Science","","1 / 2011 - 4 / 2014","","","","","http://link.springer.com/journal/13537","Journal"
"Computeralgebra-Rundbrief","Computeralgebra-Rundbrief","","26 / 2012 - 27 / 2013","","","","","http://link.springer.com/journal/40784","Journal"
"Brain Informatics","Brain Informatics","","1 / 2014 - 9 / 2022","","","","","http://link.springer.com/journal/40708","Journal"
"Science China Information Sciences","Science China Information Sciences","","44 / 2001 - 66 / 2023","","","","","http://link.springer.com/journal/11432","Journal"
"Empirical Software Engineering","Empirical Software Engineering","","1 / 1996 - 28 / 2023","","","","","http://link.springer.com/journal/10664","Journal"
"Virtual Reality","Virtual Reality","","1 / 1995 - 26 / 2022","","","","","http://link.springer.com/journal/10055","Journal"
"Health Information Science and Systems","Health Information Science and Systems","","1 / 2013 - 10 / 2022","","","","","http://link.springer.com/journal/13755","Journal"
"Engineering with Computers","Engineering with Computers","","1 / 1985 - 38 / 2022","","","","","http://link.springer.com/journal/366","Journal"
"Higher-Order and Symbolic Computation","Higher-Order and Symbolic Computation","","1 / 1988 - 26 / 2013","","","","","http://link.springer.com/journal/10990","Journal"
"Cryptography and Communications","Cryptography and Communications","","1 / 2009 - 14 / 2022","","","","","http://link.springer.com/journal/12095","Journal"
"Swarm Intelligence","Swarm Intelligence","","1 / 2007 - 16 / 2022","","","","","http://link.springer.com/journal/11721","Journal"
"Applied Informatics","Applied Informatics","","1 / 2014 - 5 / 2018","","","","","http://link.springer.com/journal/40535","Journal"
"Signal, Image and Video Processing","Signal, Image and Video Processing","","1 / 2007 - 16 / 2022","","","","","http://link.springer.com/journal/11760","Journal"
"Cognitive Computation","Cognitive Computation","","1 / 2009 - 14 / 2022","","","","","http://link.springer.com/journal/12559","Journal"
"Statistics and Computing","Statistics and Computing","","1 / 1991 - 33 / 2023","","","","","http://link.springer.com/journal/11222","Journal"
